photo_id|owner_id|page_id|camera|camera_type|filename|data
8105682555|27792531@N02|2031|Fujifilm X-Pro1|Fujifilm|27792531@N02_Fujifilm_a177d890.json|"{""id"": ""8105682555"", ""owner"": ""27792531@N02"", ""title"": ""DSCF5907"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2012-10-14 06:56:05"", ""max_width"": 4896, ""max_height"": 3264, ""url_max"": ""https://live.staticflickr.com/8332/8105682555_6057e1b643_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/8332/8105682555_2161ffee65_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/8105682555"", ""camera"": ""Fujifilm X-Pro1"", ""create_date"": ""2012:10:14 06:56:05"", ""lens_model"": ""XF35mmF1.4 R"", ""iso"": ""800"", ""exposure_time"": ""1/90"", ""exposure_program"": ""Program AE"", ""exposure_compensation"": ""+1"", ""aperture"": ""1.4"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""53 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Off, Did not fire"", ""pageid"": ""2031""}"
8105682169|27792531@N02|2031|Fujifilm X-Pro1|Fujifilm|27792531@N02_Fujifilm_a177d890.json|"{""id"": ""8105682169"", ""owner"": ""27792531@N02"", ""title"": ""DSCF5909"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2012-10-14 06:57:20"", ""max_width"": 4896, ""max_height"": 3264, ""url_max"": ""https://live.staticflickr.com/8328/8105682169_9d2529a601_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/8328/8105682169_035573d3cf_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/8105682169"", ""camera"": ""Fujifilm X-Pro1"", ""create_date"": ""2012:10:14 06:57:20"", ""lens_model"": ""XF35mmF1.4 R"", ""iso"": ""800"", ""exposure_time"": ""1/125"", ""exposure_program"": ""Program AE"", ""exposure_compensation"": ""+0.33"", ""aperture"": ""2.2"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""53 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Off, Did not fire"", ""pageid"": ""2031""}"
8105681763|27792531@N02|2031|Fujifilm X-Pro1|Fujifilm|27792531@N02_Fujifilm_a177d890.json|"{""id"": ""8105681763"", ""owner"": ""27792531@N02"", ""title"": ""DSCF5910"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2012-10-14 06:58:00"", ""max_width"": 4896, ""max_height"": 3264, ""url_max"": ""https://live.staticflickr.com/8191/8105681763_74e1ef7965_o.jpg"", ""max_width_2000"": 1365, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/8191/8105681763_7b30eeb3a3_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/8105681763"", ""camera"": ""Fujifilm X-Pro1"", ""create_date"": ""2012:10:14 06:58:00"", ""lens_model"": ""XF35mmF1.4 R"", ""iso"": ""800"", ""exposure_time"": ""1/120"", ""exposure_program"": ""Program AE"", ""exposure_compensation"": ""+0.33"", ""aperture"": ""1.4"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""53 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Off, Did not fire"", ""pageid"": ""2031""}"
8105604282|27792531@N02|2031|Fujifilm X-Pro1|Fujifilm|27792531@N02_Fujifilm_a177d890.json|"{""id"": ""8105604282"", ""owner"": ""27792531@N02"", ""title"": ""DSCF5889"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2012-10-13 19:08:14"", ""max_width"": 4896, ""max_height"": 3264, ""url_max"": ""https://live.staticflickr.com/8190/8105604282_687790b7fe_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/8190/8105604282_b76303273d_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/8105604282"", ""camera"": ""Fujifilm X-Pro1"", ""create_date"": ""2012:10:13 19:08:14"", ""lens_model"": ""XF35mmF1.4 R"", ""iso"": ""1600"", ""exposure_time"": ""1/125"", ""exposure_program"": ""Program AE"", ""exposure_compensation"": ""+0.33"", ""aperture"": ""1.8"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""53 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Off, Did not fire"", ""pageid"": ""2031""}"
8105683359|27792531@N02|2031|Fujifilm X-Pro1|Fujifilm|27792531@N02_Fujifilm_a177d890.json|"{""id"": ""8105683359"", ""owner"": ""27792531@N02"", ""title"": ""DSCF5905"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2012-10-14 06:55:33"", ""max_width"": 4896, ""max_height"": 3264, ""url_max"": ""https://live.staticflickr.com/8187/8105683359_1024c8910c_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/8187/8105683359_02f9641a3e_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/8105683359"", ""camera"": ""Fujifilm X-Pro1"", ""create_date"": ""2012:10:14 06:55:33"", ""lens_model"": ""XF35mmF1.4 R"", ""iso"": ""800"", ""exposure_time"": ""1/125"", ""exposure_program"": ""Program AE"", ""exposure_compensation"": ""+1"", ""aperture"": ""2.0"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""53 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Off, Did not fire"", ""pageid"": ""2031""}"
8105683695|27792531@N02|2031|Fujifilm X-Pro1|Fujifilm|27792531@N02_Fujifilm_a177d890.json|"{""id"": ""8105683695"", ""owner"": ""27792531@N02"", ""title"": ""DSCF5904"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2012-10-14 06:55:08"", ""max_width"": 4896, ""max_height"": 3264, ""url_max"": ""https://live.staticflickr.com/8332/8105683695_0255a35181_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/8332/8105683695_6bbb590c04_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/8105683695"", ""camera"": ""Fujifilm X-Pro1"", ""create_date"": ""2012:10:14 06:55:08"", ""lens_model"": ""XF35mmF1.4 R"", ""iso"": ""800"", ""exposure_time"": ""1/150"", ""exposure_program"": ""Program AE"", ""exposure_compensation"": ""+1"", ""aperture"": ""2.2"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""53 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Off, Did not fire"", ""pageid"": ""2031""}"
8105684271|27792531@N02|2031|Fujifilm X-Pro1|Fujifilm|27792531@N02_Fujifilm_a177d890.json|"{""id"": ""8105684271"", ""owner"": ""27792531@N02"", ""title"": ""DSCF5902"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2012-10-14 06:50:20"", ""max_width"": 4896, ""max_height"": 3264, ""url_max"": ""https://live.staticflickr.com/8329/8105684271_286ef9e877_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/8329/8105684271_50f42c0c06_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/8105684271"", ""camera"": ""Fujifilm X-Pro1"", ""create_date"": ""2012:10:14 06:50:20"", ""lens_model"": ""XF35mmF1.4 R"", ""iso"": ""800"", ""exposure_time"": ""1/140"", ""exposure_program"": ""Program AE"", ""exposure_compensation"": ""-0.33"", ""aperture"": ""4.0"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""53 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Off, Did not fire"", ""pageid"": ""2031""}"
8105697978|27792531@N02|2031|Fujifilm X-Pro1|Fujifilm|27792531@N02_Fujifilm_a177d890.json|"{""id"": ""8105697978"", ""owner"": ""27792531@N02"", ""title"": ""DSCF5906"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2012-10-14 06:55:57"", ""max_width"": 4896, ""max_height"": 3264, ""url_max"": ""https://live.staticflickr.com/8464/8105697978_7a4d624392_o.jpg"", ""max_width_2000"": 1365, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/8464/8105697978_84e063b111_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/8105697978"", ""camera"": ""Fujifilm X-Pro1"", ""create_date"": ""2012:10:14 06:55:57"", ""lens_model"": ""XF35mmF1.4 R"", ""iso"": ""800"", ""exposure_time"": ""1/105"", ""exposure_program"": ""Program AE"", ""exposure_compensation"": ""+1"", ""aperture"": ""1.4"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""53 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Off, Did not fire"", ""pageid"": ""2031""}"
8105696168|27792531@N02|2031|Fujifilm X-Pro1|Fujifilm|27792531@N02_Fujifilm_a177d890.json|"{""id"": ""8105696168"", ""owner"": ""27792531@N02"", ""title"": ""DSCF5911"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2012-10-14 06:58:42"", ""max_width"": 4896, ""max_height"": 3264, ""url_max"": ""https://live.staticflickr.com/8045/8105696168_0390d5c982_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/8045/8105696168_b4b68c41f3_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/8105696168"", ""camera"": ""Fujifilm X-Pro1"", ""create_date"": ""2012:10:14 06:58:42"", ""lens_model"": ""XF35mmF1.4 R"", ""iso"": ""800"", ""exposure_time"": ""1/140"", ""exposure_program"": ""Program AE"", ""exposure_compensation"": ""+0.67"", ""aperture"": ""2.2"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""53 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Off, Did not fire"", ""pageid"": ""2031""}"
8105659641|27792531@N02|2029|Fujifilm X-Pro1|Fujifilm|27792531@N02_Fujifilm_a177d890.json|"{""id"": ""8105659641"", ""owner"": ""27792531@N02"", ""title"": ""DSCF5993"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2012-10-14 11:30:21"", ""max_width"": 4896, ""max_height"": 3264, ""url_max"": ""https://live.staticflickr.com/8467/8105659641_9d3e879ce6_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/8467/8105659641_88d3ec1d2c_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/8105659641"", ""camera"": ""Fujifilm X-Pro1"", ""create_date"": ""2012:10:14 11:30:21"", ""lens_model"": ""XF35mmF1.4 R"", ""iso"": ""200"", ""exposure_time"": ""1/350"", ""exposure_program"": ""Program AE"", ""exposure_compensation"": ""-0.33"", ""aperture"": ""10.0"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""53 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Off, Did not fire"", ""pageid"": ""2029""}"
