photo_id|owner_id|page_id|camera|camera_type|filename|data
28496889507|101070261@N08|8|Fujifilm X-E3|Fujifilm|101070261@N08_Fujifilm_bb093ed8.json|"{""id"": ""28496889507"", ""owner"": ""101070261@N08"", ""title"": ""Phi Ta Khon"", ""realname"": ""Ekkapol Yamkayai"", ""ownername"": ""YEKK"", ""datetaken"": ""2018-06-17 15:06:56"", ""max_width"": 5583, ""max_height"": 3722, ""url_max"": ""https://live.staticflickr.com/922/28496889507_a71e8296c0_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/922/28496889507_569a74f860_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/101070261@N08/28496889507"", ""camera"": ""Fujifilm X-E3"", ""create_date"": ""2018:06:17 15:06:56"", ""lens_model"": ""XC16-50mmF3.5-5.6 OIS II"", ""iso"": ""200"", ""exposure_time"": ""1/400"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""0"", ""aperture"": ""5.6"", ""focal_length"": ""16.0 mm"", ""focal_length_in35mm"": ""24 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""8""}"
42647978274|101070261@N08|8|Fujifilm X-E3|Fujifilm|101070261@N08_Fujifilm_bb093ed8.json|"{""id"": ""42647978274"", ""owner"": ""101070261@N08"", ""title"": ""WAT ARUN"", ""realname"": ""Ekkapol Yamkayai"", ""ownername"": ""YEKK"", ""datetaken"": ""2018-07-07 18:38:15"", ""max_width"": 2048, ""max_height"": 1366, ""url_max"": ""https://live.staticflickr.com/924/42647978274_baf95cb47c_k.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/924/42647978274_0c3f7bc6f1_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/101070261@N08/42647978274"", ""camera"": ""Fujifilm X-E3"", ""create_date"": ""2018:07:07 18:38:15"", ""lens_model"": ""XF18-55mmF2.8-4 R LM OIS"", ""iso"": ""200"", ""exposure_time"": ""1/80"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""-0.67"", ""aperture"": ""8.0"", ""focal_length"": ""22.3 mm"", ""focal_length_in35mm"": ""33 mm"", ""white_balance"": ""Manual"", ""metering_mode"": ""Center-weighted average"", ""flash"": ""No Flash"", ""pageid"": ""8""}"
28490328827|101070261@N08|8|Fujifilm X-E3|Fujifilm|101070261@N08_Fujifilm_bb093ed8.json|"{""id"": ""28490328827"", ""owner"": ""101070261@N08"", ""title"": ""@WAT ARUN"", ""realname"": ""Ekkapol Yamkayai"", ""ownername"": ""YEKK"", ""datetaken"": ""2018-07-07 16:46:04"", ""max_width"": 2048, ""max_height"": 1365, ""url_max"": ""https://live.staticflickr.com/1810/28490328827_7eaef5eedf_k.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1066, ""url_max_2000"": ""https://live.staticflickr.com/1810/28490328827_9664d4a9ee_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/101070261@N08/28490328827"", ""camera"": ""Fujifilm X-E3"", ""create_date"": ""2018:07:07 16:46:04"", ""lens_model"": ""XF18-55mmF2.8-4 R LM OIS"", ""iso"": ""200"", ""exposure_time"": ""1/1250"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""+1.33"", ""aperture"": ""4.0"", ""focal_length"": ""18.0 mm"", ""focal_length_in35mm"": ""27 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Center-weighted average"", ""flash"": ""No Flash"", ""pageid"": ""8""}"
28490326987|101070261@N08|8|Fujifilm X-E3|Fujifilm|101070261@N08_Fujifilm_bb093ed8.json|"{""id"": ""28490326987"", ""owner"": ""101070261@N08"", ""title"": ""@WAT ARUN"", ""realname"": ""Ekkapol Yamkayai"", ""ownername"": ""YEKK"", ""datetaken"": ""2018-07-07 16:56:29"", ""max_width"": 1280, ""max_height"": 1920, ""url_max"": ""https://live.staticflickr.com/834/28490326987_c71b79ecc2_k.jpg"", ""max_width_2000"": 1280, ""max_height_2000"": 1920, ""url_max_2000"": ""https://live.staticflickr.com/834/28490326987_c71b79ecc2_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/101070261@N08/28490326987"", ""camera"": ""Fujifilm X-E3"", ""create_date"": ""2018:07:07 16:56:29"", ""lens_model"": ""XF18-55mmF2.8-4 R LM OIS"", ""iso"": ""200"", ""exposure_time"": ""1/1600"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""+1.33"", ""aperture"": ""4.0"", ""focal_length"": ""25.4 mm"", ""focal_length_in35mm"": ""38 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Center-weighted average"", ""flash"": ""No Flash"", ""pageid"": ""8""}"
28490322817|101070261@N08|8|Fujifilm X-E3|Fujifilm|101070261@N08_Fujifilm_bb093ed8.json|"{""id"": ""28490322817"", ""owner"": ""101070261@N08"", ""title"": ""@WAT ARUN"", ""realname"": ""Ekkapol Yamkayai"", ""ownername"": ""YEKK"", ""datetaken"": ""2018-07-07 16:56:33"", ""max_width"": 1365, ""max_height"": 2048, ""url_max"": ""https://live.staticflickr.com/922/28490322817_b62afd7c34_k.jpg"", ""max_width_2000"": 1365, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/922/28490322817_b62afd7c34_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/101070261@N08/28490322817"", ""camera"": ""Fujifilm X-E3"", ""create_date"": ""2018:07:07 16:56:33"", ""lens_model"": ""XF18-55mmF2.8-4 R LM OIS"", ""iso"": ""200"", ""exposure_time"": ""1/1400"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""+1.33"", ""aperture"": ""4.0"", ""focal_length"": ""44.4 mm"", ""focal_length_in35mm"": ""67 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Center-weighted average"", ""flash"": ""No Flash"", ""pageid"": ""8""}"
28452909447|101070261@N08|9|Fujifilm X-E3|Fujifilm|101070261@N08_Fujifilm_bb093ed8.json|"{""id"": ""28452909447"", ""owner"": ""101070261@N08"", ""title"": ""DSCF9099"", ""realname"": ""Ekkapol Yamkayai"", ""ownername"": ""YEKK"", ""datetaken"": ""2018-07-08 16:53:51"", ""max_width"": 2048, ""max_height"": 1365, ""url_max"": ""https://live.staticflickr.com/918/28452909447_78a95b28c4_k.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1066, ""url_max_2000"": ""https://live.staticflickr.com/918/28452909447_8255a9d468_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/101070261@N08/28452909447"", ""camera"": ""Fujifilm X-E3"", ""create_date"": ""2018:07:08 16:53:51"", ""lens_model"": ""XF18-55mmF2.8-4 R LM OIS"", ""iso"": ""800"", ""exposure_time"": ""1/26"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""0"", ""aperture"": ""6.4"", ""focal_length"": ""55.0 mm"", ""focal_length_in35mm"": ""83 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""9""}"
42374605965|101070261@N08|9|Fujifilm X-E3|Fujifilm|101070261@N08_Fujifilm_bb093ed8.json|"{""id"": ""42374605965"", ""owner"": ""101070261@N08"", ""title"": ""DSCF9139-2048"", ""realname"": ""Ekkapol Yamkayai"", ""ownername"": ""YEKK"", ""datetaken"": ""2018-07-08 19:34:27"", ""max_width"": 2048, ""max_height"": 1365, ""url_max"": ""https://live.staticflickr.com/1804/42374605965_57f256b2ee_k.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1066, ""url_max_2000"": ""https://live.staticflickr.com/1804/42374605965_87a137a086_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/101070261@N08/42374605965"", ""camera"": ""Fujifilm X-E3"", ""create_date"": ""2018:07:08 19:34:27"", ""lens_model"": """", ""iso"": ""200"", ""exposure_time"": ""6.5"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""0"", ""aperture"": ""undef"", ""focal_length"": ""12.0 mm"", ""focal_length_in35mm"": ""18 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""9""}"
41469711160|101070261@N08|9|Fujifilm X-E3|Fujifilm|101070261@N08_Fujifilm_bb093ed8.json|"{""id"": ""41469711160"", ""owner"": ""101070261@N08"", ""title"": ""ท่าเตียน"", ""realname"": ""Ekkapol Yamkayai"", ""ownername"": ""YEKK"", ""datetaken"": ""2018-07-07 17:48:48"", ""max_width"": 2048, ""max_height"": 1365, ""url_max"": ""https://live.staticflickr.com/842/41469711160_9753c3c588_k.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1066, ""url_max_2000"": ""https://live.staticflickr.com/842/41469711160_c6c64cb532_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/101070261@N08/41469711160"", ""camera"": ""Fujifilm X-E3"", ""create_date"": ""2018:07:07 17:48:48"", ""lens_model"": ""XF18-55mmF2.8-4 R LM OIS"", ""iso"": ""200"", ""exposure_time"": ""1/2000"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""4.0"", ""focal_length"": ""55.0 mm"", ""focal_length_in35mm"": ""83 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Center-weighted average"", ""flash"": ""No Flash"", ""pageid"": ""9""}"
42374603815|101070261@N08|9|Fujifilm X-E3|Fujifilm|101070261@N08_Fujifilm_bb093ed8.json|"{""id"": ""42374603815"", ""owner"": ""101070261@N08"", ""title"": ""DSCF9150-2048"", ""realname"": ""Ekkapol Yamkayai"", ""ownername"": ""YEKK"", ""datetaken"": ""2018-07-08 19:45:59"", ""max_width"": 2048, ""max_height"": 1365, ""url_max"": ""https://live.staticflickr.com/926/42374603815_b6fa382fa5_k.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1066, ""url_max_2000"": ""https://live.staticflickr.com/926/42374603815_a1281d31b6_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/101070261@N08/42374603815"", ""camera"": ""Fujifilm X-E3"", ""create_date"": ""2018:07:08 19:45:59"", ""lens_model"": ""XF18-55mmF2.8-4 R LM OIS"", ""iso"": ""200"", ""exposure_time"": ""8"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""13.0"", ""focal_length"": ""18.0 mm"", ""focal_length_in35mm"": ""27 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""9""}"
42604097694|101070261@N08|9|Fujifilm X-E3|Fujifilm|101070261@N08_Fujifilm_bb093ed8.json|"{""id"": ""42604097694"", ""owner"": ""101070261@N08"", ""title"": ""MBK SCAPE"", ""realname"": ""Ekkapol Yamkayai"", ""ownername"": ""YEKK"", ""datetaken"": ""2018-07-08 19:40:18"", ""max_width"": 2048, ""max_height"": 1365, ""url_max"": ""https://live.staticflickr.com/1802/42604097694_2b8e8f2d26_k.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1066, ""url_max_2000"": ""https://live.staticflickr.com/1802/42604097694_faabe8ee04_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/101070261@N08/42604097694"", ""camera"": ""Fujifilm X-E3"", ""create_date"": ""2018:07:08 19:40:18"", ""lens_model"": ""12.0 mm"", ""iso"": ""200"", ""exposure_time"": ""4"", ""exposure_program"": ""Manual"", ""exposure_compensation"": ""0"", ""aperture"": ""1.0"", ""focal_length"": ""12.0 mm"", ""focal_length_in35mm"": ""18 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""9""}"
